logger: Circle 48 started on Raspberry Pi 400 4GB (AArch64)
 logger: Revision code is c03130, compiler has been GCC 11.3.1
 interruptgic: write32 [ff841100] = 40000000
 interruptgic: read32 [ff84200c] = 1e
00:00:12.86 interruptgic: read32 [ff84200c] = 1e
00:00:12.87 interruptgic: write32 [ff842010] = 1e
00:00:12.87 interruptgic: read32 [ff84200c] = 1e
00:00:12.88 interruptgic: write32 [ff842010] = 1e
00:00:12.88 xhcimmiospace: write32 [108] = 1
00:00:12.89 interruptgic: read32 [ff84200c] = af
00:00:12.89 xhci: IRQ
00:00:12.89 xhcimmiospace: read32 [24] = 8
00:00:12.89 xhcimmiospace: write32 [24] = 8
00:00:12.89 xhcimmiospace: read32 [220] = 3
00:00:12.89 xhcimmiospace: write32 [220] = 3
00:00:12.89 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:12.89 xhcimmiospace: write32 [238] = 600a88
00:00:12.89 xhcimmiospace: write32 [23c] = 4
00:00:12.89 interruptgic: write32 [ff842010] = af
00:00:12.89 interruptgic: read32 [ff84200c] = 1e
00:00:12.90 interruptgic: write32 [ff842010] = 1e
00:00:12.90 interruptgic: read32 [ff84200c] = 1e
00:00:12.91 interruptgic: write32 [ff842010] = 1e
00:00:12.91 interruptgic: read32 [ff84200c] = 1e
00:00:12.92 interruptgic: write32 [ff842010] = 1e
00:00:12.92 interruptgic: read32 [ff84200c] = 1e
00:00:12.93 interruptgic: write32 [ff842010] = 1e
00:00:12.93 interruptgic: read32 [ff84200c] = 1e
00:00:12.94 interruptgic: write32 [ff842010] = 1e
00:00:12.94 interruptgic: read32 [ff84200c] = 1e
00:00:12.95 interruptgic: write32 [ff842010] = 1e
00:00:12.95 interruptgic: read32 [ff84200c] = 1e
00:00:12.96 interruptgic: write32 [ff842010] = 1e
00:00:12.96 interruptgic: read32 [ff84200c] = 1e
00:00:12.97 interruptgic: write32 [ff842010] = 1e
00:00:12.97 interruptgic: read32 [ff84200c] = 1e
00:00:12.98 interruptgic: write32 [ff842010] = 1e
00:00:12.98 interruptgic: read32 [ff84200c] = 1e
00:00:12.99 interruptgic: write32 [ff842010] = 1e
00:00:12.99 interruptgic: read32 [ff84200c] = 1e
00:00:13.00 interruptgic: write32 [ff842010] = 1e
00:00:13.00 interruptgic: read32 [ff84200c] = 1e
00:00:13.01 interruptgic: write32 [ff842010] = 1e
00:00:13.01 interruptgic: read32 [ff84200c] = 1e
00:00:13.02 interruptgic: write32 [ff842010] = 1e
00:00:13.02 interruptgic: read32 [ff84200c] = 1e
00:00:13.03 interruptgic: write32 [ff842010] = 1e
00:00:13.03 interruptgic: read32 [ff84200c] = 1e
00:00:13.04 interruptgic: write32 [ff842010] = 1e
00:00:13.04 interruptgic: read32 [ff84200c] = 1e
00:00:13.05 interruptgic: write32 [ff842010] = 1e
00:00:13.05 interruptgic: read32 [ff84200c] = 1e
00:00:13.06 interruptgic: write32 [ff842010] = 1e
00:00:13.06 interruptgic: read32 [ff84200c] = 1e
00:00:13.07 interruptgic: write32 [ff842010] = 1e
00:00:13.07 interruptgic: read32 [ff84200c] = 1e
00:00:13.08 interruptgic: write32 [ff842010] = 1e
00:00:13.08 interruptgic: read32 [ff84200c] = 1e
00:00:13.09 interruptgic: write32 [ff842010] = 1e
00:00:13.09 interruptgic: read32 [ff84200c] = 1e
00:00:13.10 interruptgic: write32 [ff842010] = 1e
00:00:13.10 interruptgic: read32 [ff84200c] = 1e
00:00:13.11 interruptgic: write32 [ff842010] = 1e
00:00:13.11 interruptgic: read32 [ff84200c] = 1e
00:00:13.12 interruptgic: write32 [ff842010] = 1e
00:00:13.12 interruptgic: read32 [ff84200c] = 1e
00:00:13.13 interruptgic: write32 [ff842010] = 1e
00:00:13.13 interruptgic: read32 [ff84200c] = 1e
00:00:13.14 interruptgic: write32 [ff842010] = 1e
00:00:13.14 interruptgic: read32 [ff84200c] = 1e
00:00:13.15 interruptgic: write32 [ff842010] = 1e
00:00:13.15 interruptgic: read32 [ff84200c] = 1e
00:00:13.16 interruptgic: write32 [ff842010] = 1e
00:00:13.16 interruptgic: read32 [ff84200c] = 1e
00:00:13.17 interruptgic: write32 [ff842010] = 1e
00:00:13.17 interruptgic: read32 [ff84200c] = 1e
00:00:13.18 interruptgic: write32 [ff842010] = 1e
00:00:13.18 xhcimmiospace: write32 [108] = 1
00:00:13.19 interruptgic: read32 [ff84200c] = af
00:00:13.19 xhci: IRQ
00:00:13.19 xhcimmiospace: read32 [24] = 8
00:00:13.19 xhcimmiospace: write32 [24] = 8
00:00:13.19 xhcimmiospace: read32 [220] = 3
00:00:13.19 xhcimmiospace: write32 [220] = 3
00:00:13.19 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:13.19 xhcimmiospace: write32 [238] = 600a98
00:00:13.19 xhcimmiospace: write32 [23c] = 4
00:00:13.19 interruptgic: write32 [ff842010] = af
00:00:13.19 interruptgic: read32 [ff84200c] = 1e
00:00:13.20 interruptgic: write32 [ff842010] = 1e
00:00:13.20 interruptgic: read32 [ff84200c] = 1e
00:00:13.21 interruptgic: write32 [ff842010] = 1e
00:00:13.21 interruptgic: read32 [ff84200c] = 1e
00:00:13.22 interruptgic: write32 [ff842010] = 1e
00:00:13.22 interruptgic: read32 [ff84200c] = 1e
00:00:13.23 interruptgic: write32 [ff842010] = 1e
00:00:13.23 interruptgic: read32 [ff84200c] = 1e
00:00:13.24 interruptgic: write32 [ff842010] = 1e
00:00:13.24 interruptgic: read32 [ff84200c] = 1e
00:00:13.25 interruptgic: write32 [ff842010] = 1e
00:00:13.25 interruptgic: read32 [ff84200c] = 1e
00:00:13.26 interruptgic: write32 [ff842010] = 1e
00:00:13.26 interruptgic: read32 [ff84200c] = 1e
00:00:13.27 interruptgic: write32 [ff842010] = 1e
00:00:13.27 interruptgic: read32 [ff84200c] = 1e
00:00:13.28 interruptgic: write32 [ff842010] = 1e
00:00:13.28 interruptgic: read32 [ff84200c] = 1e
00:00:13.29 interruptgic: write32 [ff842010] = 1e
00:00:13.29 interruptgic: read32 [ff84200c] = 1e
00:00:13.30 interruptgic: write32 [ff842010] = 1e
00:00:13.30 interruptgic: read32 [ff84200c] = 1e
00:00:13.31 interruptgic: write32 [ff842010] = 1e
00:00:13.31 interruptgic: read32 [ff84200c] = 1e
00:00:13.32 interruptgic: write32 [ff842010] = 1e
00:00:13.32 interruptgic: read32 [ff84200c] = 1e
00:00:13.33 interruptgic: write32 [ff842010] = 1e
00:00:13.33 interruptgic: read32 [ff84200c] = 1e
00:00:13.34 interruptgic: write32 [ff842010] = 1e
00:00:13.34 interruptgic: read32 [ff84200c] = 1e
00:00:13.35 interruptgic: write32 [ff842010] = 1e
00:00:13.35 interruptgic: read32 [ff84200c] = 1e
00:00:13.36 interruptgic: write32 [ff842010] = 1e
00:00:13.36 interruptgic: read32 [ff84200c] = 1e
00:00:13.37 interruptgic: write32 [ff842010] = 1e
00:00:13.37 interruptgic: read32 [ff84200c] = 1e
00:00:13.38 interruptgic: write32 [ff842010] = 1e
00:00:13.38 interruptgic: read32 [ff84200c] = 1e
00:00:13.39 interruptgic: write32 [ff842010] = 1e
00:00:13.39 interruptgic: read32 [ff84200c] = 1e
00:00:13.40 interruptgic: write32 [ff842010] = 1e
00:00:13.40 interruptgic: read32 [ff84200c] = 1e
00:00:13.41 interruptgic: write32 [ff842010] = 1e
00:00:13.41 interruptgic: read32 [ff84200c] = 1e
00:00:13.42 interruptgic: write32 [ff842010] = 1e
00:00:13.42 interruptgic: read32 [ff84200c] = 1e
00:00:13.43 interruptgic: write32 [ff842010] = 1e
00:00:13.43 interruptgic: read32 [ff84200c] = 1e
00:00:13.44 interruptgic: write32 [ff842010] = 1e
00:00:13.44 interruptgic: read32 [ff84200c] = 1e
00:00:13.45 interruptgic: write32 [ff842010] = 1e
00:00:13.45 interruptgic: read32 [ff84200c] = 1e
00:00:13.46 interruptgic: write32 [ff842010] = 1e
00:00:13.46 interruptgic: read32 [ff84200c] = 1e
00:00:13.47 interruptgic: write32 [ff842010] = 1e
00:00:13.47 interruptgic: read32 [ff84200c] = 1e
00:00:13.48 interruptgic: write32 [ff842010] = 1e
00:00:13.48 xhcimmiospace: write32 [108] = 1
00:00:13.49 interruptgic: read32 [ff84200c] = af
00:00:13.49 xhci: IRQ
00:00:13.49 xhcimmiospace: read32 [24] = 8
00:00:13.49 xhcimmiospace: write32 [24] = 8
00:00:13.49 xhcimmiospace: read32 [220] = 3
00:00:13.49 xhcimmiospace: write32 [220] = 3
00:00:13.49 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:13.49 xhcimmiospace: write32 [238] = 600aa8
00:00:13.49 xhcimmiospace: write32 [23c] = 4
00:00:13.49 interruptgic: write32 [ff842010] = af
00:00:13.49 interruptgic: read32 [ff84200c] = 1e
00:00:13.50 interruptgic: write32 [ff842010] = 1e
00:00:13.50 interruptgic: read32 [ff84200c] = 1e
00:00:13.51 interruptgic: write32 [ff842010] = 1e
00:00:13.51 interruptgic: read32 [ff84200c] = 1e
00:00:13.52 interruptgic: write32 [ff842010] = 1e
00:00:13.52 interruptgic: read32 [ff84200c] = 1e
00:00:13.53 interruptgic: write32 [ff842010] = 1e
00:00:13.53 interruptgic: read32 [ff84200c] = 1e
00:00:13.54 interruptgic: write32 [ff842010] = 1e
00:00:13.54 interruptgic: read32 [ff84200c] = 1e
00:00:13.55 interruptgic: write32 [ff842010] = 1e
00:00:13.55 interruptgic: read32 [ff84200c] = 1e
00:00:13.56 interruptgic: write32 [ff842010] = 1e
00:00:13.56 interruptgic: read32 [ff84200c] = 1e
00:00:13.57 interruptgic: write32 [ff842010] = 1e
00:00:13.57 interruptgic: read32 [ff84200c] = 1e
00:00:13.58 interruptgic: write32 [ff842010] = 1e
00:00:13.58 interruptgic: read32 [ff84200c] = 1e
00:00:13.59 interruptgic: write32 [ff842010] = 1e
00:00:13.59 interruptgic: read32 [ff84200c] = 1e
00:00:13.60 interruptgic: write32 [ff842010] = 1e
00:00:13.60 interruptgic: read32 [ff84200c] = 1e
00:00:13.61 interruptgic: write32 [ff842010] = 1e
00:00:13.61 interruptgic: read32 [ff84200c] = 1e
00:00:13.62 interruptgic: write32 [ff842010] = 1e
00:00:13.62 interruptgic: read32 [ff84200c] = 1e
00:00:13.63 interruptgic: write32 [ff842010] = 1e
00:00:13.63 interruptgic: read32 [ff84200c] = 1e
00:00:13.64 interruptgic: write32 [ff842010] = 1e
00:00:13.64 interruptgic: read32 [ff84200c] = 1e
00:00:13.65 interruptgic: write32 [ff842010] = 1e
00:00:13.65 interruptgic: read32 [ff84200c] = 1e
00:00:13.66 interruptgic: write32 [ff842010] = 1e
00:00:13.66 interruptgic: read32 [ff84200c] = 1e
00:00:13.67 interruptgic: write32 [ff842010] = 1e
00:00:13.67 interruptgic: read32 [ff84200c] = 1e
00:00:13.68 interruptgic: write32 [ff842010] = 1e
00:00:13.68 interruptgic: read32 [ff84200c] = 1e
00:00:13.69 interruptgic: write32 [ff842010] = 1e
00:00:13.69 interruptgic: read32 [ff84200c] = 1e
00:00:13.70 interruptgic: write32 [ff842010] = 1e
00:00:13.70 interruptgic: read32 [ff84200c] = 1e
00:00:13.71 interruptgic: write32 [ff842010] = 1e
00:00:13.71 interruptgic: read32 [ff84200c] = 1e
00:00:13.72 interruptgic: write32 [ff842010] = 1e
00:00:13.72 interruptgic: read32 [ff84200c] = 1e
00:00:13.73 interruptgic: write32 [ff842010] = 1e
00:00:13.73 interruptgic: read32 [ff84200c] = 1e
00:00:13.74 interruptgic: write32 [ff842010] = 1e
00:00:13.74 interruptgic: read32 [ff84200c] = 1e
00:00:13.75 interruptgic: write32 [ff842010] = 1e
00:00:13.75 interruptgic: read32 [ff84200c] = 1e
00:00:13.76 interruptgic: write32 [ff842010] = 1e
00:00:13.76 interruptgic: read32 [ff84200c] = 1e
00:00:13.77 interruptgic: write32 [ff842010] = 1e
00:00:13.77 interruptgic: read32 [ff84200c] = 1e
00:00:13.78 interruptgic: write32 [ff842010] = 1e
00:00:13.77 usbdev1-1: Product: PixArt USB Optical Mouse
00:00:13.79 xhcimmiospace: write32 [108] = 1
00:00:13.79 interruptgic: read32 [ff84200c] = 1e
00:00:13.80 interruptgic: write32 [ff842010] = 1e
00:00:13.80 interruptgic: read32 [ff84200c] = af
00:00:13.80 xhci: IRQ
00:00:13.80 xhcimmiospace: read32 [24] = 8
00:00:13.80 xhcimmiospace: write32 [24] = 8
00:00:13.80 xhcimmiospace: read32 [220] = 3
00:00:13.80 xhcimmiospace: write32 [220] = 3
00:00:13.80 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:13.80 xhcimmiospace: write32 [238] = 600ab8
00:00:13.80 xhcimmiospace: write32 [23c] = 4
00:00:13.80 interruptgic: write32 [ff842010] = af
00:00:13.80 interruptgic: read32 [ff84200c] = 1e
00:00:13.81 interruptgic: write32 [ff842010] = 1e
00:00:13.81 interruptgic: read32 [ff84200c] = 1e
00:00:13.82 interruptgic: write32 [ff842010] = 1e
00:00:13.82 interruptgic: read32 [ff84200c] = 1e
00:00:13.83 interruptgic: write32 [ff842010] = 1e
00:00:13.83 interruptgic: read32 [ff84200c] = 1e
00:00:13.84 interruptgic: write32 [ff842010] = 1e
00:00:13.84 interruptgic: read32 [ff84200c] = 1e
00:00:13.85 interruptgic: write32 [ff842010] = 1e
00:00:13.85 interruptgic: read32 [ff84200c] = 1e
00:00:13.86 interruptgic: write32 [ff842010] = 1e
00:00:13.86 interruptgic: read32 [ff84200c] = 1e
00:00:13.87 interruptgic: write32 [ff842010] = 1e
00:00:13.87 interruptgic: read32 [ff84200c] = 1e
00:00:13.88 interruptgic: write32 [ff842010] = 1e
00:00:13.88 interruptgic: read32 [ff84200c] = 1e
00:00:13.89 interruptgic: write32 [ff842010] = 1e
00:00:13.89 interruptgic: read32 [ff84200c] = 1e
00:00:13.90 interruptgic: write32 [ff842010] = 1e
00:00:13.90 interruptgic: read32 [ff84200c] = 1e
00:00:13.91 interruptgic: write32 [ff842010] = 1e
00:00:13.91 interruptgic: read32 [ff84200c] = 1e
00:00:13.92 interruptgic: write32 [ff842010] = 1e
00:00:13.92 interruptgic: read32 [ff84200c] = 1e
00:00:13.93 interruptgic: write32 [ff842010] = 1e
00:00:13.93 interruptgic: read32 [ff84200c] = 1e
00:00:13.94 interruptgic: write32 [ff842010] = 1e
00:00:13.94 interruptgic: read32 [ff84200c] = 1e
00:00:13.95 interruptgic: write32 [ff842010] = 1e
00:00:13.95 interruptgic: read32 [ff84200c] = 1e
00:00:13.96 interruptgic: write32 [ff842010] = 1e
00:00:13.96 interruptgic: read32 [ff84200c] = 1e
00:00:13.97 interruptgic: write32 [ff842010] = 1e
00:00:13.97 interruptgic: read32 [ff84200c] = 1e
00:00:13.98 interruptgic: write32 [ff842010] = 1e
00:00:13.98 interruptgic: read32 [ff84200c] = 1e
00:00:13.99 interruptgic: write32 [ff842010] = 1e
00:00:13.99 interruptgic: read32 [ff84200c] = 1e
00:00:14.00 interruptgic: write32 [ff842010] = 1e
00:00:14.00 interruptgic: read32 [ff84200c] = 1e
00:00:14.01 interruptgic: write32 [ff842010] = 1e
00:00:14.01 interruptgic: read32 [ff84200c] = 1e
00:00:14.02 interruptgic: write32 [ff842010] = 1e
00:00:14.02 interruptgic: read32 [ff84200c] = 1e
00:00:14.03 interruptgic: write32 [ff842010] = 1e
00:00:14.03 interruptgic: read32 [ff84200c] = 1e
00:00:14.04 interruptgic: write32 [ff842010] = 1e
00:00:14.04 interruptgic: read32 [ff84200c] = 1e
00:00:14.05 interruptgic: write32 [ff842010] = 1e
00:00:14.05 interruptgic: read32 [ff84200c] = 1e
00:00:14.06 interruptgic: write32 [ff842010] = 1e
00:00:14.06 interruptgic: read32 [ff84200c] = 1e
00:00:14.07 interruptgic: write32 [ff842010] = 1e
00:00:14.07 interruptgic: read32 [ff84200c] = 1e
00:00:14.08 interruptgic: write32 [ff842010] = 1e
00:00:14.08 interruptgic: read32 [ff84200c] = 1e
00:00:14.09 interruptgic: write32 [ff842010] = 1e
00:00:14.09 interruptgic: read32 [ff84200c] = 1e
00:00:14.10 interruptgic: write32 [ff842010] = 1e
00:00:14.10 interruptgic: read32 [ff84200c] = 1e
00:00:14.11 interruptgic: write32 [ff842010] = 1e
00:00:14.11 interruptgic: read32 [ff84200c] = 1e
00:00:14.12 interruptgic: write32 [ff842010] = 1e
00:00:14.12 interruptgic: read32 [ff84200c] = 1e
00:00:14.13 interruptgic: write32 [ff842010] = 1e
00:00:14.13 interruptgic: read32 [ff84200c] = 1e
00:00:14.14 interruptgic: write32 [ff842010] = 1e
00:00:14.14 interruptgic: read32 [ff84200c] = 1e
00:00:14.15 interruptgic: write32 [ff842010] = 1e
00:00:14.15 interruptgic: read32 [ff84200c] = 1e
00:00:14.16 interruptgic: write32 [ff842010] = 1e
00:00:14.16 usbdev1-1: Interface int3-1-2 found
00:00:14.17 usbdev1-1: Using device/interface int3-1-2
00:00:14.17 xhcimmiospace: write32 [104] = 1
00:00:14.18 interruptgic: read32 [ff84200c] = af
00:00:14.18 xhci: IRQ
00:00:14.18 xhcimmiospace: read32 [24] = 8
00:00:14.18 xhcimmiospace: write32 [24] = 8
00:00:14.18 xhcimmiospace: read32 [220] = 3
00:00:14.18 xhcimmiospace: write32 [220] = 3
00:00:14.18 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:14.18 xhcimmiospace: write32 [238] = 600ac8
00:00:14.18 xhcimmiospace: write32 [23c] = 4
00:00:14.18 interruptgic: write32 [ff842010] = af
00:00:14.18 interruptgic: read32 [ff84200c] = 1e
00:00:14.19 interruptgic: write32 [ff842010] = 1e
00:00:14.19 interruptgic: read32 [ff84200c] = 1e
00:00:14.20 interruptgic: write32 [ff842010] = 1e
00:00:14.20 interruptgic: read32 [ff84200c] = 1e
00:00:14.21 interruptgic: write32 [ff842010] = 1e
00:00:14.21 interruptgic: read32 [ff84200c] = 1e
00:00:14.22 interruptgic: write32 [ff842010] = 1e
00:00:14.22 interruptgic: read32 [ff84200c] = 1e
00:00:14.23 interruptgic: write32 [ff842010] = 1e
00:00:14.23 interruptgic: read32 [ff84200c] = 1e
00:00:14.24 interruptgic: write32 [ff842010] = 1e
00:00:14.24 interruptgic: read32 [ff84200c] = 1e
00:00:14.25 interruptgic: write32 [ff842010] = 1e
00:00:14.25 interruptgic: read32 [ff84200c] = 1e
00:00:14.26 interruptgic: write32 [ff842010] = 1e
00:00:14.26 interruptgic: read32 [ff84200c] = 1e
00:00:14.27 interruptgic: write32 [ff842010] = 1e
00:00:14.27 interruptgic: read32 [ff84200c] = 1e
00:00:14.28 interruptgic: write32 [ff842010] = 1e
00:00:14.28 interruptgic: read32 [ff84200c] = 1e
00:00:14.29 interruptgic: write32 [ff842010] = 1e
00:00:14.29 interruptgic: read32 [ff84200c] = 1e
00:00:14.30 interruptgic: write32 [ff842010] = 1e
00:00:14.30 interruptgic: read32 [ff84200c] = 1e
00:00:14.31 interruptgic: write32 [ff842010] = 1e
00:00:14.31 interruptgic: read32 [ff84200c] = 1e
00:00:14.32 interruptgic: write32 [ff842010] = 1e
00:00:14.32 interruptgic: read32 [ff84200c] = 1e
00:00:14.33 interruptgic: write32 [ff842010] = 1e
00:00:14.33 interruptgic: read32 [ff84200c] = 1e
00:00:14.34 interruptgic: write32 [ff842010] = 1e
00:00:14.34 interruptgic: read32 [ff84200c] = 1e
00:00:14.35 interruptgic: write32 [ff842010] = 1e
00:00:14.35 interruptgic: read32 [ff84200c] = 1e
00:00:14.36 interruptgic: write32 [ff842010] = 1e
00:00:14.36 interruptgic: read32 [ff84200c] = 1e
00:00:14.37 interruptgic: write32 [ff842010] = 1e
00:00:14.37 interruptgic: read32 [ff84200c] = 1e
00:00:14.38 interruptgic: write32 [ff842010] = 1e
00:00:14.38 interruptgic: read32 [ff84200c] = 1e
00:00:14.39 interruptgic: write32 [ff842010] = 1e
00:00:14.39 interruptgic: read32 [ff84200c] = 1e
00:00:14.40 interruptgic: write32 [ff842010] = 1e
00:00:14.40 interruptgic: read32 [ff84200c] = 1e
00:00:14.41 interruptgic: write32 [ff842010] = 1e
00:00:14.41 interruptgic: read32 [ff84200c] = 1e
00:00:14.42 interruptgic: write32 [ff842010] = 1e
00:00:14.42 interruptgic: read32 [ff84200c] = 1e
00:00:14.43 interruptgic: write32 [ff842010] = 1e
00:00:14.43 interruptgic: read32 [ff84200c] = 1e
00:00:14.44 interruptgic: write32 [ff842010] = 1e
00:00:14.44 xhcimmiospace: write32 [104] = 1
00:00:14.45 interruptgic: read32 [ff84200c] = af
00:00:14.45 xhci: IRQ
00:00:14.45 xhcimmiospace: read32 [24] = 8
00:00:14.45 xhcimmiospace: write32 [24] = 8
00:00:14.45 xhcimmiospace: read32 [220] = 3
00:00:14.45 xhcimmiospace: write32 [220] = 3
00:00:14.45 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:14.45 xhcimmiospace: write32 [238] = 600ad8
00:00:14.45 xhcimmiospace: write32 [23c] = 4
00:00:14.45 interruptgic: write32 [ff842010] = af
00:00:14.45 interruptgic: read32 [ff84200c] = 1e
00:00:14.46 interruptgic: write32 [ff842010] = 1e
00:00:14.46 interruptgic: read32 [ff84200c] = 1e
00:00:14.47 interruptgic: write32 [ff842010] = 1e
00:00:14.47 interruptgic: read32 [ff84200c] = 1e
00:00:14.48 interruptgic: write32 [ff842010] = 1e
00:00:14.48 interruptgic: read32 [ff84200c] = 1e
00:00:14.49 interruptgic: write32 [ff842010] = 1e
00:00:14.49 interruptgic: read32 [ff84200c] = 1e
00:00:14.50 interruptgic: write32 [ff842010] = 1e
00:00:14.50 interruptgic: read32 [ff84200c] = 1e
00:00:14.51 interruptgic: write32 [ff842010] = 1e
00:00:14.51 interruptgic: read32 [ff84200c] = 1e
00:00:14.52 interruptgic: write32 [ff842010] = 1e
00:00:14.52 interruptgic: read32 [ff84200c] = 1e
00:00:14.53 interruptgic: write32 [ff842010] = 1e
00:00:14.53 interruptgic: read32 [ff84200c] = 1e
00:00:14.54 interruptgic: write32 [ff842010] = 1e
00:00:14.54 interruptgic: read32 [ff84200c] = 1e
00:00:14.55 interruptgic: write32 [ff842010] = 1e
00:00:14.55 interruptgic: read32 [ff84200c] = 1e
00:00:14.56 interruptgic: write32 [ff842010] = 1e
00:00:14.56 interruptgic: read32 [ff84200c] = 1e
00:00:14.57 interruptgic: write32 [ff842010] = 1e
00:00:14.57 interruptgic: read32 [ff84200c] = 1e
00:00:14.58 interruptgic: write32 [ff842010] = 1e
00:00:14.58 interruptgic: read32 [ff84200c] = 1e
00:00:14.59 interruptgic: write32 [ff842010] = 1e
00:00:14.59 interruptgic: read32 [ff84200c] = 1e
00:00:14.60 interruptgic: write32 [ff842010] = 1e
00:00:14.60 interruptgic: read32 [ff84200c] = 1e
00:00:14.61 interruptgic: write32 [ff842010] = 1e
00:00:14.61 interruptgic: read32 [ff84200c] = 1e
00:00:14.62 interruptgic: write32 [ff842010] = 1e
00:00:14.62 interruptgic: read32 [ff84200c] = 1e
00:00:14.63 interruptgic: write32 [ff842010] = 1e
